"Version";"FilePath";"ReferenceName";"FileName";"ReferenceType"
"7.6.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security\CodeDesignPlus.Net.Security.csproj";"Microsoft.IdentityModel.JsonWebTokens";"CodeDesignPlus.Net.Security.csproj";"PackageReference"
"7.6.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security\CodeDesignPlus.Net.Security.csproj";"Microsoft.IdentityModel.Protocols.OpenIdConnect";"CodeDesignPlus.Net.Security.csproj";"PackageReference"
"8.0.6";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security\CodeDesignPlus.Net.Security.csproj";"Microsoft.AspNetCore.Authentication.JwtBearer";"CodeDesignPlus.Net.Security.csproj";"PackageReference"
"8.0.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security\CodeDesignPlus.Net.Security.csproj";"Microsoft.Extensions.Logging.Abstractions";"CodeDesignPlus.Net.Security.csproj";"PackageReference"
"8.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security\CodeDesignPlus.Net.Security.csproj";"Microsoft.Extensions.Options";"CodeDesignPlus.Net.Security.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security\CodeDesignPlus.Net.Security.csproj";"Microsoft.Extensions.Options.ConfigurationExtensions";"CodeDesignPlus.Net.Security.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security\CodeDesignPlus.Net.Security.csproj";"Microsoft.Extensions.Options.DataAnnotations";"CodeDesignPlus.Net.Security.csproj";"PackageReference"
"7.6.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security\CodeDesignPlus.Net.Security.csproj";"System.IdentityModel.Tokens.Jwt";"CodeDesignPlus.Net.Security.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security\CodeDesignPlus.Net.Security.csproj";"CodeDesignPlus.Net.Security.Abstractions";"CodeDesignPlus.Net.Security.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security\CodeDesignPlus.Net.Security.csproj";"";"CodeDesignPlus.Net.Security.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security\CodeDesignPlus.Net.Security.csproj";"";"CodeDesignPlus.Net.Security.csproj";"ProjectReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security.Abstractions\CodeDesignPlus.Net.Security.Abstractions.csproj";;"CodeDesignPlus.Net.Security.Abstractions.csproj";"PackageReference"
"8.0.6";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security.Abstractions\CodeDesignPlus.Net.Security.Abstractions.csproj";"Microsoft.AspNetCore.Authentication.JwtBearer";"CodeDesignPlus.Net.Security.Abstractions.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security.Abstractions\CodeDesignPlus.Net.Security.Abstractions.csproj";"";"CodeDesignPlus.Net.Security.Abstractions.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\src\CodeDesignPlus.Net.Security.Abstractions\CodeDesignPlus.Net.Security.Abstractions.csproj";"CodeDesignPlus.Net.Core";"CodeDesignPlus.Net.Security.Abstractions.csproj";"ProjectReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"coverlet.msbuild";"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
"4.1.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"IdentityServer4";"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
"3.0.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"IdentityServer4.AccessTokenValidation";"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
"8.0.7";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"Microsoft.AspNetCore.Authentication.JwtBearer";"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
"8.0.6";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"Microsoft.AspNetCore.TestHost";"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
"17.10.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"Microsoft.NET.Test.Sdk";"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
"4.20.70";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"Moq";"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
"7.6.3";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"System.IdentityModel.Tokens.Jwt";"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"xunit";"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"xunit.runner.visualstudio";"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"coverlet.collector";"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"Microsoft.Extensions.Configuration.Json";"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"Microsoft.Extensions.DependencyInjection";"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";;"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";;"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";;"CodeDesignPlus.Net.Security.Test.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"";"CodeDesignPlus.Net.Security.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"CodeDesignPlus.Net.Security";"CodeDesignPlus.Net.Security.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"CodeDesignPlus.Net.xUnit";"CodeDesignPlus.Net.Security.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"";"CodeDesignPlus.Net.Security.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Security\tests\CodeDesignPlus.Net.Security.Test\CodeDesignPlus.Net.Security.Test.csproj";"";"CodeDesignPlus.Net.Security.Test.csproj";"ProjectReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\src\CodeDesignPlus.Net.Serializers\CodeDesignPlus.Net.Serializers.csproj";;"CodeDesignPlus.Net.Serializers.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\src\CodeDesignPlus.Net.Serializers\CodeDesignPlus.Net.Serializers.csproj";;"CodeDesignPlus.Net.Serializers.csproj";"PackageReference"
"8.0.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\src\CodeDesignPlus.Net.Serializers\CodeDesignPlus.Net.Serializers.csproj";"Microsoft.Extensions.Logging.Abstractions";"CodeDesignPlus.Net.Serializers.csproj";"PackageReference"
"8.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\src\CodeDesignPlus.Net.Serializers\CodeDesignPlus.Net.Serializers.csproj";"Microsoft.Extensions.Options";"CodeDesignPlus.Net.Serializers.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\src\CodeDesignPlus.Net.Serializers\CodeDesignPlus.Net.Serializers.csproj";"Microsoft.Extensions.Options.ConfigurationExtensions";"CodeDesignPlus.Net.Serializers.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\src\CodeDesignPlus.Net.Serializers\CodeDesignPlus.Net.Serializers.csproj";"Microsoft.Extensions.Options.DataAnnotations";"CodeDesignPlus.Net.Serializers.csproj";"PackageReference"
"13.0.3";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\src\CodeDesignPlus.Net.Serializers\CodeDesignPlus.Net.Serializers.csproj";"Newtonsoft.Json";"CodeDesignPlus.Net.Serializers.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\src\CodeDesignPlus.Net.Serializers\CodeDesignPlus.Net.Serializers.csproj";"";"CodeDesignPlus.Net.Serializers.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\src\CodeDesignPlus.Net.Serializers\CodeDesignPlus.Net.Serializers.csproj";"CodeDesignPlus.Net.Core.Abstractions";"CodeDesignPlus.Net.Serializers.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\src\CodeDesignPlus.Net.Serializers\CodeDesignPlus.Net.Serializers.csproj";"";"CodeDesignPlus.Net.Serializers.csproj";"ProjectReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\tests\CodeDesignPlus.Net.Serializers.Test\CodeDesignPlus.Net.Serializers.Test.csproj";"coverlet.msbuild";"CodeDesignPlus.Net.Serializers.Test.csproj";"PackageReference"
"17.10.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\tests\CodeDesignPlus.Net.Serializers.Test\CodeDesignPlus.Net.Serializers.Test.csproj";"Microsoft.NET.Test.Sdk";"CodeDesignPlus.Net.Serializers.Test.csproj";"PackageReference"
"4.20.70";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\tests\CodeDesignPlus.Net.Serializers.Test\CodeDesignPlus.Net.Serializers.Test.csproj";"Moq";"CodeDesignPlus.Net.Serializers.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\tests\CodeDesignPlus.Net.Serializers.Test\CodeDesignPlus.Net.Serializers.Test.csproj";"xunit";"CodeDesignPlus.Net.Serializers.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\tests\CodeDesignPlus.Net.Serializers.Test\CodeDesignPlus.Net.Serializers.Test.csproj";"xunit.runner.visualstudio";"CodeDesignPlus.Net.Serializers.Test.csproj";"PackageReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\tests\CodeDesignPlus.Net.Serializers.Test\CodeDesignPlus.Net.Serializers.Test.csproj";"coverlet.collector";"CodeDesignPlus.Net.Serializers.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\tests\CodeDesignPlus.Net.Serializers.Test\CodeDesignPlus.Net.Serializers.Test.csproj";"Microsoft.Extensions.Configuration.Json";"CodeDesignPlus.Net.Serializers.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\tests\CodeDesignPlus.Net.Serializers.Test\CodeDesignPlus.Net.Serializers.Test.csproj";"Microsoft.Extensions.DependencyInjection";"CodeDesignPlus.Net.Serializers.Test.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\tests\CodeDesignPlus.Net.Serializers.Test\CodeDesignPlus.Net.Serializers.Test.csproj";;"CodeDesignPlus.Net.Serializers.Test.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\tests\CodeDesignPlus.Net.Serializers.Test\CodeDesignPlus.Net.Serializers.Test.csproj";"";"CodeDesignPlus.Net.Serializers.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.Serializers\tests\CodeDesignPlus.Net.Serializers.Test\CodeDesignPlus.Net.Serializers.Test.csproj";"CodeDesignPlus.Net.Serializers";"CodeDesignPlus.Net.Serializers.Test.csproj";"ProjectReference"
"2.10.59";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"Ductus.FluentDocker.XUnit";"CodeDesignPlus.Net.xUnit.csproj";"PackageReference"
"4.20.70";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"Moq";"CodeDesignPlus.Net.xUnit.csproj";"PackageReference"
"2.0.3";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"xunit.abstractions";"CodeDesignPlus.Net.xUnit.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"Microsoft.Extensions.Configuration.Json";"CodeDesignPlus.Net.xUnit.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"Microsoft.Extensions.DependencyInjection";"CodeDesignPlus.Net.xUnit.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"Microsoft.Extensions.Logging";"CodeDesignPlus.Net.xUnit.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"Microsoft.Extensions.Logging.Console";"CodeDesignPlus.Net.xUnit.csproj";"PackageReference"
"8.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"Microsoft.Extensions.Options";"CodeDesignPlus.Net.xUnit.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"Microsoft.Extensions.Options.ConfigurationExtensions";"CodeDesignPlus.Net.xUnit.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"Microsoft.Extensions.Options.DataAnnotations";"CodeDesignPlus.Net.xUnit.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";;"CodeDesignPlus.Net.xUnit.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";;"CodeDesignPlus.Net.xUnit.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";;"CodeDesignPlus.Net.xUnit.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"";"CodeDesignPlus.Net.xUnit.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"CodeDesignPlus.Net.Redis";"CodeDesignPlus.Net.xUnit.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"";"CodeDesignPlus.Net.xUnit.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\src\CodeDesignPlus.Net.xUnit\CodeDesignPlus.Net.xUnit.csproj";"";"CodeDesignPlus.Net.xUnit.csproj";"ProjectReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";"coverlet.msbuild";"CodeDesignPlus.Net.xUnit.Test.csproj";"PackageReference"
"22.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";"EventStore.Client";"CodeDesignPlus.Net.xUnit.Test.csproj";"PackageReference"
"17.10.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";"Microsoft.NET.Test.Sdk";"CodeDesignPlus.Net.xUnit.Test.csproj";"PackageReference"
"2.27.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";"MongoDB.Driver";"CodeDesignPlus.Net.xUnit.Test.csproj";"PackageReference"
"4.20.70";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";"Moq";"CodeDesignPlus.Net.xUnit.Test.csproj";"PackageReference"
"6.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";"RabbitMQ.Client";"CodeDesignPlus.Net.xUnit.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";"xunit";"CodeDesignPlus.Net.xUnit.Test.csproj";"PackageReference"
"2.8.1";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";"xunit.runner.visualstudio";"CodeDesignPlus.Net.xUnit.Test.csproj";"PackageReference"
"6.0.2";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";"coverlet.collector";"CodeDesignPlus.Net.xUnit.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";"Microsoft.Extensions.Configuration.Json";"CodeDesignPlus.Net.xUnit.Test.csproj";"PackageReference"
"8.0.0";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";"Microsoft.Extensions.DependencyInjection";"CodeDesignPlus.Net.xUnit.Test.csproj";"PackageReference"
;"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";;"CodeDesignPlus.Net.xUnit.Test.csproj";"PackageReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";"";"CodeDesignPlus.Net.xUnit.Test.csproj";"ProjectReference"
"";"F:\Repos\CodeDesignPlus.Net.Sdk\packages\CodeDesignPlus.Net.xUnit\tests\CodeDesignPlus.Net.xUnit.Test\CodeDesignPlus.Net.xUnit.Test.csproj";"CodeDesignPlus.Net.xUnit";"CodeDesignPlus.Net.xUnit.Test.csproj";"ProjectReference"
